cro,avg_count,a,b,fit
134,13919.02745419202,0.16633068180302635,0.07517529410683908,yes
135,14020.637079178805,0.16488821593617034,0.07345293864847578,yes
136,14122.171823197034,0.16331973829149235,0.07585610625249449,yes
137,14221.757042773308,0.16084804444881143,0.07762432609478963,yes
138,14315.138116654904,0.1644131651123588,0.07356196675360074,yes
139,14417.857900809977,0.16345804406857511,0.07681607215864268,yes
140,14519.916579322897,0.16083103694431608,0.07916867223216262,yes
141,14619.897394539845,0.15798230196993848,0.08030949161032885,yes
142,14719.802716510689,0.17000112042360194,0.07195849360457189,yes
143,14820.851156634166,0.1653093269638729,0.07527149717101492,yes
144,14916.633374480005,0.1645745577662749,0.07631066271951208,yes
145,15023.160814243027,0.16672819048093399,0.07592189097518229,yes
146,15125.762583579206,0.16787804159787423,0.07613383695436514,yes
147,15219.620222830821,0.17349052477967933,0.07390790274664347,yes
148,15325.006820541008,0.17202727960179098,0.07241936297668666,yes
149,15421.283374480005,0.17683614710028722,0.0706808815404452,yes
150,15521.779196301257,0.17249406549202612,0.07412712644490098,yes
151,15621.162583579206,0.17851393659329437,0.073311766053664,yes
152,15726.296480978692,0.18032732310543892,0.07032920276301101,yes
153,15820.710807663436,0.1737428233341702,0.07379728972310348,yes
154,15924.006710108573,0.1750606222320496,0.07431074520904173,yes
155,16020.10658365271,0.17468881183072607,0.07524865710700232,yes
156,16119.585956607469,0.1762634268221807,0.0738289133122061,yes
157,16222.810570394722,0.18060848586132483,0.07092737525545609,yes
158,16323.146884260364,0.17490786409500433,0.07528477025980726,yes
159,16423.25624813516,0.18607394928012633,0.07138432509537337,yes
160,16521.47780545988,0.18222069583723757,0.07403376146214977,yes
161,16624.54405627628,0.1896390661895048,0.0707745466017673,yes
162,16724.707703303524,0.19294616112333512,0.0671949796668987,yes
163,16825.74186599376,0.1918953719038415,0.06849373807318024,yes
164,16926.791768707437,0.1882019873302423,0.06916424415079939,yes
165,17025.702309189943,0.18968678864787075,0.07083128930338346,yes
166,17127.0165412057,0.18820077291812198,0.07014255586834797,yes
167,17227.054314232686,0.18954670040589053,0.07160798859817886,yes
168,17328.755359084393,0.19140750977181833,0.06952132425404342,yes
169,17430.258492712153,0.18983593153438813,0.07303590013114011,yes
170,17528.127564185732,0.19857952620996802,0.06982938482709125,yes
171,17628.109054864497,0.2007718216708452,0.07007677238900237,yes
172,17727.5389369539,0.1962070436542511,0.07270628199376165,yes
173,17835.72677241653,0.20910868106335923,0.06860242118640296,yes
174,17928.05590511836,0.19682421251609492,0.07284688061123787,yes
175,18033.898548747336,0.2025911615611617,0.07122521040768409,yes
176,18132.273150897163,0.1981293870635105,0.07419709826995279,yes
